source_row_id,Title,IMDb Rating,Year,Certificates,Director,Star Cast,MetaScore,Duration (minutes),Poster-src,Genres
1497,The Paralyzing Agent,6.2,2009,R,Gene Greenlees,"Michael Anderson,Patrick Barrilleaux,Carlie Bass",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMTU0MDA2ODg0Nl5BMl5BanBnXkFtZTcwOTE3NTU2Mg@@._V1_QL75_UY281_CR5,0,190,281_.jpg",Drama
1498,Dreamscape,6.3,2011,R,Curt Anderson,"Sophie Bolen,Samantha Berends,Ethan Knoth",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMTA4NTU2MzgwMTdeQTJeQWpwZ15BbWU3MDg4OTgwODc@._V1_QL75_UY281_CR18,0,190,281_.jpg",Sci-Fi
1499,The Last Dudes on Earth,6.9,2005,R,Dan Wedeking,"Courtney Kates,Robert Brandon,Machado Brian,Marshall",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Comedy
1500,Nova Express,7.5,2009,R,Andre Perkowski,"Peter Bergman,William,S.,Burroughs Jürgen,Ploog",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Sci-Fi
1501,Space Tours: Mission E.V.A.,5.5,2010,R,Andreas Auinger,"János Mischuretz,Ulli Emmer,Rainer Kantz",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMzNmZDk0NjItMTQ4OC00YTU0LTg2YmYtODQzZmU1OWY1YmNmXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_QL75_UY281_CR11,0,190,281_.jpg",Comedy
1502,Ratstar,7.7,2004,R,Christian Bergmans,"Daniel Radcliffe,Emma Watson,Rupert Grint",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BNzYxOTcwNTMwM15BMl5BanBnXkFtZTcwNDczNDUzNg@@._V1_QL75_UX190_CR0,4,190,281_.jpg",Comedy
1503,Counter-Clockwise,6.0,2011,R,Denny Wilkins,"Daniel Radcliffe,Emma Watson,Rupert Grint",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMjAzMTY5MTE3Nl5BMl5BanBnXkFtZTcwMTQ2MzY5Ng@@._V1_QL75_UX190_CR0,4,190,281_.jpg",Romance
1504,Prodavetz vozdukha,5.8,1967,R,Vladimir Ryabtzev,"Pavel Kadochnikov,Artyom Karapetyan,Gennadiy Nilov",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BYmIyNmU5ZGUtNTUyZC00ZTZiLWI3ZWYtODBlMGQ1NGRjY2IzXkEyXkFqcGdeQXVyMTEyODcxMTc@._V1_QL75_UY281_CR7,0,190,281_.jpg",Sci-Fi
1505,The Lower Circle,8.2,2009,R,Luigi Scarcelli,"Kimberly Anne,Bendix Madrid,St.,Angelo Guy,Klinzing",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Fantasy
1506,Dangerous Stories,5.5,1989,R,Kazuyuki Izutsu,"Kiyoshi Kurosawa,Ataru Oikawa,Junji Sakamoto",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BNzc4MTZlMzktYWZkNy00OWZkLTk3ODUtMzg3NjczY2Q2MmY0XkEyXkFqcGdeQXVyNTY4ODAxODI@._V1_QL75_UY281_CR4,0,190,281_.jpg",Horror
1507,Karutha Rathrikal,6.6,1967,R,Mahesh,"Madhu,T.K.,Balachandran,N.,Govindankutty",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BZWQyNzczMGQtNmUzOS00N2Y3LThmYjctM2FhNGQ5OTAwYWEzXkEyXkFqcGdeQXVyMTMzMjUyNA@@._V1_QL75_UY281_CR8,0,190,281_.jpg",Crime
1508,The Drivetime,6.7,1995,R,Antero Alli,"Michael Taylor,Donovan Antero,Alli Gregory,Baisden",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BYmJmOWUwNTUtYTlkMi00NzUyLWExZTUtNWIwOTIyNTk3NjA4XkEyXkFqcGdeQXVyMjQ4ODcyMTE@._V1_QL75_UY281_CR1,0,190,281_.jpg",Crime
1509,The Elk Hotel,5.3,2006,R,Daniel Paul Bates,"Laurie Bushman,Edisol,W.,Dotson Michael,Ehrenberg",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMTQzMTM0OTExNV5BMl5BanBnXkFtZTcwMDg4MTEzMQ@@._V1_QL75_UY281_CR64,0,190,281_.jpg",Drama
1510,Collision Moon,6.9,2021,R,Brian Nowak,"Daniel Radcliffe,Emma Watson,Rupert Grint",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Sci-Fi
1511,Spilt Blood,6.4,2015,R,Willy Adkins,"Anastasia Morrigan,Phranque Wright,Wolf Mc,Kinney",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMjQzZTI5ZjctMDUyZS00NDM5LThhYWItOWI0M2NjYzUzNTFhXkEyXkFqcGdeQXVyMTc3Njc1MjY@._V1_QL75_UY281_CR62,0,190,281_.jpg",Fantasy
1512,Encounter: Omzion,6.2,2010,Not Rated,Steven Catizone,"Brendan Boris,Lisa Boris,Ann Marie,Catizone Rehnert",66.0,127.0,"https://m.media-amazon.com/images/M/MV5BMTk1MDgyODU2MV5BMl5BanBnXkFtZTcwODY5NjU2Mw@@._V1_QL75_UY281_CR11,0,190,281_.jpg",Animation
1513,Idõugrók 2 - Alternatív jelen,6.4,2012,R,Esses Tamás,"Esses Tamás,Véber Zoltán,Tokodi Sandor",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMjI2MDY5NDA2M15BMl5BanBnXkFtZTcwMDQ2NjYxOQ@@._V1_QL75_UY281_CR4,0,190,281_.jpg",Sci-Fi
1514,Cinco gallinas y el cielo,7.8,1957,R,Rubén W. Cavalloti,"Narciso Ibáñez,Menta Luis,Arata Irma,Córdoba",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMjVmZTRjZDYtNWMxZi00YjEwLTg5MjYtNTAzMWM3ZjQ5MjRiXkEyXkFqcGdeQXVyNTkyMzkxODQ@._V1_QL75_UX190_CR0,5,190,281_.jpg",Comedy
1515,This Corrosion,5.7,2003,R,Mitch McCabe,"Elisabeth Seljevold,Julie Finch,Hobey Echlin",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMTQ5MTUyMDk3NF5BMl5BanBnXkFtZTYwODIzNTk5._V1_QL75_UY281_CR45,0,190,281_.jpg",Mystery
1516,Liberation! The Musical,7.3,2013,R,Nils Osmar,"Meli Alexander,Dannie Baldwin,Meredith Binder",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BNDVkNjY5NjctNDE4Ni00NDI0LTk1YTEtMTY3NWI2ZDgwMzJiXkEyXkFqcGdeQXVyMTIyMDAxMTk@._V1_QL75_UY281_CR209,0,190,281_.jpg",Action
1517,Target Audience 9.1,6.6,2007,R,Dominic Mah,"Mary Angello,Kristen Brennan,Jeanne Chinn",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BODRlZWIwNDEtMTQyZS00MjYxLWJiODAtYjc2NzNlNzg5ZWZjXkEyXkFqcGdeQXVyNTE0NzgyMTk@._V1_QL75_UY281_CR92,0,190,281_.jpg",Comedy
1518,The Cookbook,5.6,2018,R,Siavash Afshar,"Ali Abdali,Ali Anvari,Ebrahim Azizi",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMDgyODgxODYtNGE4ZS00ZjkzLTg4ZWYtZDI2NjQ3MTUzOTJkXkEyXkFqcGdeQXVyODkwNzIxMDU@._V1_QL75_UX190_CR0,0,190,281_.jpg",Mystery
1519,Origins III: Destiny,6.1,2012,R,Kyle Parish,"Kyle Parish,Matthew Schliesmann,Joseph Popma",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMjMwMzAxNTY0Ml5BMl5BanBnXkFtZTcwNjI2NDA0Nw@@._V1_QL75_UY281_CR14,0,190,281_.jpg",Action
1520,I Heart Doomsday,6.0,2010,R,Patrick Downing,"Dan Beirne,Joe Cobden,Christine Ghawi",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BNTEyOTM5MTUtMDY0ZC00MGNmLWFmZTctMGRiMGM1NjIzODRhXkEyXkFqcGdeQXVyMjIzNTMyNTQ@._V1_QL75_UY281_CR13,0,190,281_.jpg",Comedy
1521,A Dog Called Pain,7.3,2001,R,Luis Eduardo Aute,"Daniel Radcliffe,Emma Watson,Rupert Grint",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BNWMzYWQ0ZDMtYTdjMC00OTNlLTk3NmItNzRhOTA5ZGI2YWU2XkEyXkFqcGdeQXVyMDM0NzcxMQ@@._V1_QL75_UY281_CR10,0,190,281_.jpg",Animation
1522,The Dead Speak,6.2,1935,R,Gabriel Soria,"Julián Soler,Amelia de,Ilisa Manuel,Noriega",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BZmUzOTFkMTEtNDEzMi00NWEyLWIxNmEtZTNjMmJhOGI3NmZiXkEyXkFqcGdeQXVyMTk4MDgwNA@@._V1_QL75_UX190_CR0,11,190,281_.jpg",Drama
1523,Marty's Project,9.5,2010,R,Andrew Kent,"Naomi Ash,David Bedford,Joanna Deering",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BM2U4YzFlNTctZmVlOS00MTI3LTkxYTItZTc0OGJkMGUyMzEwXkEyXkFqcGdeQXVyMTM1NjQ4MDI@._V1_QL75_UY281_CR29,0,190,281_.jpg",Comedy
1524,Chronospunk! The Pursuit of Who?,7.8,2014,R,Gustav Heinlein,"Brandon Berk,Larry Day,IIGrant Fitch",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Comedy
1525,Monolog,6.8,2010,R,Eray Dinç,"Sertan Arslan,Tunca Arslan,Enis Aybar",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Drama
1526,Buljong,6.0,1995,R,Carl Johan De Geer,"Iwa Boman,Carl Johan,De Geer,Gert Fylking",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BY2YyNmJjOGEtMTE2OC00NjFhLTg1NmEtYmIzMWY1MmUzYzcwXkEyXkFqcGdeQXVyMjI3MDczMjI@._V1_QL75_UY281_CR4,0,190,281_.jpg",Drama
1527,Ulemae 7: Dolaon Ulemae,5.7,1992,R,Jong-ho Lim,"Hyung-rae Shim,Bong-geol Lee,Jong-Chol Yang",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Sci-Fi
1528,L'invité de la onzième heure,6.1,1945,R,Maurice Cloche,"Maurice Cloche,Jean Ferry,Nino Frank",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BOTFlZTg1MzMtMWFjNC00OGIxLWJkYzEtZDhiNWNiOGY1OWYzXkEyXkFqcGdeQXVyNjI5NTk0MzE@._V1_QL75_UX190_CR0,2,190,281_.jpg",Drama
1529,Traveller: Red,5.3,2006,R,Andrew Merkelbach,"Catherine Billingham,John King,Marijana Kreso",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Sci-Fi
1530,New Machine: Ulemae 5,6.7,1988,R,Myeong-hwa Jo,"Hyung-rae Shim,Hye-jin Lee,Am Park",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BNTJhMmNiYjUtMzE2ZC00MTM0LWJhNGYtMTZiMDY4ZDg5M2IwXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_QL75_UX190_CR0,2,190,281_.jpg",Sci-Fi
1531,Blister,6.5,2000,R,Taikan Suga,"Ken Ayugai,Dennis Gunn,Patrick Harlan",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BZDU1NTk0ZWMtZTgzMS00YTNmLWJiNjEtMzQ0OWU5OGNmZjU0XkEyXkFqcGdeQXVyMTk0MzIxOQ@@._V1_QL75_UY281_CR4,0,190,281_.jpg",Action
1532,Lo que pudo ser 2084,8.6,2021,R,Alex Del Arco,"Andrea Jorquera,Enrique Camacho,Xena Montañez",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BZmMwMTdiMmQtZWVhYi00NTk2LTlmNjYtYTJiOWFiNTNhOGRjXkEyXkFqcGdeQXVyMTEwNjU2ODM0._V1_QL75_UY281_CR5,0,190,281_.jpg",Sci-Fi
1533,Wu zui zhi cheng,6.6,2017,R,Chenyang Yin,"Daniel Radcliffe,Emma Watson,Rupert Grint",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BNGQ4NjBkOGEtNDgwNC00ODQ1LTlhMDYtNDQ1MmFiNjg4NDE0XkEyXkFqcGdeQXVyNTE3NzcyNjg@._V1_QL75_UY281_CR6,0,190,281_.jpg",Drama
1534,Vitaminac,5.4,2012,R,Matias Musa,"Daniel Radcliffe,Emma Watson,Rupert Grint",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BODliN2NhZTctMmUwNS00YTBkLWFhMTYtMjk3ZWM1ZDMwMzk4XkEyXkFqcGdeQXVyMTY2MDAxOTQ@._V1_QL75_UY281_CR155,0,190,281_.jpg",Sci-Fi
1535,Rifftrax: Super Mario Bros.,7.0,2014,TV-14,Bill Corbett,"Daniel Radcliffe,Emma Watson,Rupert Grint",66.0,104.0,"https://m.media-amazon.com/images/M/MV5BNmJlMjA1ZmUtOGQ2Zi00ODY1LWI2MjYtMzE2OTNiOGE2Njc5XkEyXkFqcGdeQXVyNzExMzc0MDg@._V1_QL75_UY281_CR11,0,190,281_.jpg",Comedy
1536,Invertebrate,7.5,2011,R,James McAleer,"James Mc,Aleer",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMTQ1MzM3ODY1NF5BMl5BanBnXkFtZTcwNDg5NjczNg@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Sci-Fi
1537,Ku_on,6.1,2013,Not Rated,Takayuki Hatamura,"Haruna Isaoka,Sou Sato,Nana Seino",66.0,78.0,"https://m.media-amazon.com/images/M/MV5BMTUwODczNzY2OF5BMl5BanBnXkFtZTgwMjIxMjU0NTE@._V1_QL75_UY281_CR11,0,190,281_.jpg",Action
1538,The Diamonds of Metro Valley,7.2,2010,R,Aaron Arendt,"Jordan Ender,Jon Cohn,Robert Poe",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMjE5OTQ0NTYxOV5BMl5BanBnXkFtZTcwMDc1MDU5Mw@@._V1_QL75_UY281_CR5,0,190,281_.jpg",Action
1539,Double Happiness Uranium,5.0,2013,R,Cole Larsen,"Nicholas Hope,Jodie Dry,Jo Stone",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMjMzMTM3NTQxMF5BMl5BanBnXkFtZTcwOTc2ODA4OA@@._V1_QL75_UY281_CR4,0,190,281_.jpg",Sci-Fi
1540,The Beginning of the End of the World,5.8,1971,R,Vincent Price,"Daniel Radcliffe,Emma Watson,Rupert Grint",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Documentary
1541,Absolute Zero,5.6,2001,R,Ridley Scott,"Daniel Radcliffe,Emma Watson,Rupert Grint",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Sci-Fi
1542,Treta sled slantzeto,5.9,1972,R,Gueorgui Stoyanov,"Itschak Fintzi,Naum Shopov,Nikolay Nikolaev",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BYTNiYTUyOTAtMmUzZi00YmU3LTgzMzAtNWU4NjVlNmU2YWM2XkEyXkFqcGdeQXVyNzQzNzQxNzI@._V1_QL75_UY281_CR3,0,190,281_.jpg",Drama
1543,Sturmaz (Acto y tempestad),7.2,2011,R,Jesús Maestro,"José Luis,Rodríguez Aenas,Daniel,F.,Amselem Blanca,Fibla",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BYzJiYTM2MzgtZjU4MC00NGUzLTliNzctMjU2MDM2MjlkMWUzXkEyXkFqcGdeQXVyMTY1NDQwNTk@._V1_QL75_UY281_CR27,0,190,281_.jpg",Sci-Fi
1544,Watt Poe to bokura no ohanashi,8.1,1988,R,Shigenori Kageyama,"Toshiko Fujita,Eriko Hara,Kôichi Kitamura",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMTgyZTFmNmItMmNjMy00YTY2LWIyNmMtN2MyOWYwYzE4Yjc3XkEyXkFqcGdeQXVyMTI1NTgzODgw._V1_QL75_UX190_CR0,21,190,281_.jpg",Animation
1545,The Orbitrons,6.2,1990,R,Chris Frieri,"Daniel Radcliffe,Emma Watson,Rupert Grint",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMWVjZmFmZGQtZWYxZS00YjNkLTkwMWQtMDgzNWNmYTdhNDZmXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_QL75_UY281_CR6,0,190,281_.jpg",Horror
1546,Green Eyes for Anastice,7.2,2004,R,Michael R. Steinbeck,"Nicholas,P.,Richards Samantha,Porps Tom,Porps",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMTIwMzM3MDc1OF5BMl5BanBnXkFtZTcwMDM2NzcyMQ@@._V1_QL75_UY281_CR46,0,190,281_.jpg",Sci-Fi
1547,Endjährig,6.6,2020,R,Willi Kubica,"Matthias Lier,Peter Meinhardt,Mina Sadic",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BYTczMzhiYjUtYzRjZi00Y2Y0LTg3NTItODE1NzkzNTU3YjBkXkEyXkFqcGdeQXVyNzI1NjQwMjY@._V1_QL75_UY281_CR5,0,190,281_.jpg",Sci-Fi
1548,Slipdream,6.6,2005,R,Marc Grant,"Gregorio Niall,Padden Deva,Dalporto",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Adventure
1549,Apparatspott - Dat mokt wie gistern,6.5,2008,R,Martin Hermann,"Meelah Adams,Thomas Baier,Sabine Bulthaup",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BOTYxODUwNWMtMTczNC00ZjMzLWFhNzAtNTcxNWRiZmNjMzgyXkEyXkFqcGdeQXVyMTI4Njg0ODM@._V1_QL75_UY281_CR5,0,190,281_.jpg",Sci-Fi
1550,Slaveworld,7.2,1995,R,Duane Soebagio,"Daniel Radcliffe,Emma Watson,Rupert Grint",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Sci-Fi
1551,Atmo HorroX,6.5,2016,R,Pat Tremblay,"Roch Desrosiers,Syl Disjonk,Claude Dubé",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BODUxZDg2NmItNjg0OC00MzFlLThlYzMtODM4Y2Y4MDcyMDdkXkEyXkFqcGdeQXVyMjAzOTQ0NTE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Comedy
1552,Apparatspott - Gerangel in Ruum un Tied,6.4,2003,R,Martin Hermann,"Thomas Baier,Udo Burmeister,Hansjuergen Hespos",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BYTdlY2NhZjEtODgyOS00MjFhLTkzNzItZDJiYzQxNWZiNDI4XkEyXkFqcGdeQXVyNzUwMTY4MjQ@._V1_QL75_UY281_CR11,0,190,281_.jpg",Sci-Fi
1553,Je3 sedae: Ulemae 6,5.4,1989,R,Cheong-gi Kim,"Jeong-ho Han,Jong-a Kim,Yong-soo Eom",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BOWU3ZjlkZTgtNjMzZi00YjZiLWI3ODctZmNiNTAwYTQzYzJjXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_QL75_UX190_CR0,2,190,281_.jpg",Sci-Fi
1554,We Are All Cylons,7.9,2011,R,Ilana Rein,"David Chirico,Michael Hogan,Lacy Alexis,Pline",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMjI3NTMwNTA0OF5BMl5BanBnXkFtZTgwNDE3NTA2MDE@._V1_QL75_UY281_CR46,0,190,281_.jpg",Documentary
1555,Back on Track,7.5,2011,R,Ilmar Joubert,"Niek Dijkerman,Niels Toonders,Pari Koree",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BZmMzMzQ1MjEtZDFkYi00ODYxLTkyYTAtM2NjYTAwOTVjZjNkXkEyXkFqcGdeQXVyNTU1ODkyNjA@._V1_QL75_UX190_CR0,19,190,281_.jpg",Drama
1556,The Chorus,6.7,2018,R,Dan Starling,"Brennan Campbell,Nyla Carpentier,Stephanie Cho",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BZmRkOTU0OTQtODdiOC00ODc4LWJkYjgtYmQ3YjQ3OWFkNjU5XkEyXkFqcGdeQXVyNTM1NjQwMjg@._V1_QL75_UY281_CR247,0,190,281_.jpg",Sci-Fi
1557,Eutamnesia,6.0,2000,R,Patrick Rizzi,"Emanuele De,Matteis Antonio,Matarazzo Paola,Mura",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Sci-Fi
1558,Fiction (+33),7.6,2002,R,Pierre de Suzzoni,"Amandine Coureau,Guillaume Perez,Alain Carbonel",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Drama
1559,PentaQuad,7.5,2018,R,Jessica Dahlke,"Samuel Bereuther,Christian Lewin,Patricia Moresmau",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMzFlNmM4NmYtOWM5Ni00ZDg3LTk4OTYtZjhhMGM3ODJhYzhjXkEyXkFqcGdeQXVyODg0NzE5OTU@._V1_QL75_UX190_CR0,2,190,281_.jpg",Comedy
1560,Elulu,6.2,2021,R,Gabriel Alfonso Verdugo Soto,"Daniel Radcliffe,Emma Watson,Rupert Grint",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMjM4YTg1YjItMTYzYy00NzhjLWE2OWMtZDVjNjg3NjYxZGM0XkEyXkFqcGdeQXVyMTM1NzYyMzYy._V1_QL75_UX190_CR0,0,190,281_.jpg",Animation
1561,Gomer and Ed Lost in Space,7.3,2000,R,Ryan E. Heppe,"Lucas Heppe,Ryan,E.,Heppe Andrew,Hicks",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Action
1562,Kinnikuman: Ôabare! Seigi chôjin,5.9,1984,R,Takeshi Shirato,"Akira Kamiya,Minori Matsushima,Hideyuki Tanaka",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMDU2MTZlZTQtOWIyYS00MTU2LTk2MGUtZDcwNTEyYzNlZjI5XkEyXkFqcGdeQXVyMzkzODQwMA@@._V1_QL75_UY281_CR11,0,190,281_.jpg",Animation
1563,Desolate,7.0,2013,Not Rated,Rob Grant,"Daniel Radcliffe,Emma Watson,Rupert Grint",66.0,77.0,"https://m.media-amazon.com/images/M/MV5BMTU4MzUwNTM3NF5BMl5BanBnXkFtZTgwOTQ5NjkyMDE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Drama
1564,Metal,6.6,2001,R,Alice Cox Neff,"Natalie Flanagan,Michael Blair,Rachel Palleschi",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BYzI3YTdkNDItNzA2Yi00NzlmLWJiMTEtZDE3YjczODc3MDcxXkEyXkFqcGdeQXVyNzMxMzk5NTA@._V1_QL75_UY281_CR210,0,190,281_.jpg",Drama
1565,The World in the Year 2000,6.9,1972,R,Ahmad Fuad,"Seif Abdelrahman,Ahmad Addas,Abdessalam,Al-Tayeb",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BNjRjMTVkMGQtY2NiMi00NGM2LWE4ODEtZmYzMDhkODFlMzBiXkEyXkFqcGdeQXVyMzI4MTk3MTY@._V1_QL75_UY281_CR4,0,190,281_.jpg",Sci-Fi
1566,Klop 75 ili Mayakovskiy smeyotsya,5.8,1976,R,Anatoliy Karanovich,"Leonid Bronevoy,Galina Volchek,Iya Savvina",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMDcyMjhiZjAtZGVmMy00NmVkLTg3ZWItMDMxYjU0OTBlMzVjXkEyXkFqcGdeQXVyNTk1MjA5MjM@._V1_QL75_UY281_CR1,0,190,281_.jpg",Animation
1567,Nightfur,5.4,2011,Not Rated,Jason Corgan Brown,"Jason Corgan,Brown Jeter,Rhodes",66.0,86.0,"https://m.media-amazon.com/images/M/MV5BMTQ4MDMyOTQxNF5BMl5BanBnXkFtZTcwNjgwNjYwNw@@._V1_QL75_UY281_CR5,0,190,281_.jpg",Fantasy
1568,Cryptic Road,8.3,2016,R,Moosa Saleem,"Vijay Ashok,Sharma Aastha,Gautam Akshay,Loomba",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BZGNhNzAyZjEtYzkxYi00MGM0LTkzM2QtNWQxZDMyYzYwNDVlL2ltYWdlXkEyXkFqcGdeQXVyNjE3Njg2MTk@._V1_QL75_UX190_CR0,3,190,281_.jpg",Mystery
1569,Joel D. Wynkoop's the Craiglon Incident II Aftermath,6.4,2021,R,Joel D. Wynkoop,"Ken Anthony,IIJustin Bower,Derek Braasch",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BYTBlODEwMzgtOTk5My00MjEwLWE1NmEtMDdmMWYxMmJkYWY0XkEyXkFqcGdeQXVyODkwNDY3Ng@@._V1_QL75_UX190_CR0,2,190,281_.jpg",Sci-Fi
1570,Last Breach,7.8,2018,R,Christos Filippou,"Tasos Andreadis,Tasos Antonaridis,Konstantinos Babilas",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BYmY2NGFiNTctM2U0OC00ZThkLWJjNDAtMThhODZkNjdhNzZhXkEyXkFqcGdeQXVyMzA3MzE2OTI@._V1_QL75_UY281_CR4,0,190,281_.jpg",Action
1571,Animal Rescue Squad,5.1,2019,R,Xiaoning Feng,"Jing Xitong,Xiaoguang Hu,Xiaowei Liu",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BNmJlYzA3NWItZjhiOS00ZmMzLWE4NjYtOGRiZDE1NWNkYzI3XkEyXkFqcGdeQXVyMTk2MDc1MjQ@._V1_QL75_UY281_CR4,0,190,281_.jpg",Family
